playback.nb,freq,resp,treat,plant,temp,mass
43,180,3,low,X1,24,10.274
43,184,3,low,X1,24,10.274
43,210,3,low,X1,24,10.274
43,188,2,low,X1,24,10.274
43,160,3,low,X1,24,10.274
43,187,2,low,X1,24,10.274
44,187,2,med,L3,24,10.218
44,230,3,med,L3,24,10.218
44,188,3,med,L3,24,10.218
44,140,3,med,L3,24,10.218
44,160,2,med,L3,24,10.218
44,200,0,med,L3,24,10.218
44,186,1,med,L3,24,10.218
44,195,1,med,L3,24,10.218
44,183,3,med,L3,24,10.218
44,182,3,med,L3,24,10.218
44,175,3,med,L3,24,10.218
44,180,3,med,L3,24,10.218
44,184,3,med,L3,24,10.218
44,210,3,med,L3,24,10.218
44,185,3,med,L3,24,10.218
44,190,3,med,L3,24,10.218
44,250,2,med,L3,24,10.218
44,170,3,med,L3,24,10.218
45,186,2,med,L3,24,8.852
45,175,3,med,L3,24,8.852
45,184,2,med,L3,24,8.852
45,190,3,med,L3,24,8.852
45,230,3,med,L3,24,8.852
45,210,1,med,L3,24,8.852
45,160,3,med,L3,24,8.852
45,140,2,med,L3,24,8.852
45,187,2,med,L3,24,8.852
45,180,3,med,L3,24,8.852
45,185,3,med,L3,24,8.852
45,183,3,med,L3,24,8.852
45,182,2,med,L3,24,8.852
45,250,3,med,L3,24,8.852
45,200,3,med,L3,24,8.852
45,195,3,med,L3,24,8.852
45,170,3,med,L3,24,8.852
45,188,3,med,L3,24,8.852
46,190,0,med,L3,24.5,8.316
46,230,1,med,L3,24.5,8.316
46,170,1,med,L3,24.5,8.316
46,200,0,med,L3,24.5,8.316
46,180,0,med,L3,24.5,8.316
46,140,1,med,L3,24.5,8.316
46,195,2,med,L3,24.5,8.316
46,160,0,med,L3,24.5,8.316
46,250,1,med,L3,24.5,8.316
46,184,3,med,L3,24.5,8.316
46,183,2,med,L3,24.5,8.316
46,210,2,med,L3,24.5,8.316
46,182,2,med,L3,24.5,8.316
46,187,1,med,L3,24.5,8.316
46,186,2,med,L3,24.5,8.316
46,188,0,med,L3,24.5,8.316
46,185,0,med,L3,24.5,8.316
46,175,0,med,L3,24.5,8.316
47,210,0,med,L3,25,10.378
47,182,0,med,L3,25,10.378
47,185,2,med,L3,25,10.378
47,140,3,med,L3,25,10.378
47,230,3,med,L3,25,10.378
47,188,3,med,L3,25,10.378
47,200,3,med,L3,25,10.378
47,175,3,med,L3,25,10.378
47,183,3,med,L3,25,10.378
47,186,2,med,L3,25,10.378
47,184,3,med,L3,25,10.378
47,187,3,med,L3,25,10.378
47,195,1,med,L3,25,10.378
47,180,3,med,L3,25,10.378
47,190,3,med,L3,25,10.378
47,170,3,med,L3,25,10.378
47,160,3,med,L3,25,10.378
47,250,3,med,L3,25,10.378
49,210,2,high,A3,24.5,9.7
49,184,0,high,A3,24.5,9.7
49,140,0,high,A3,24.5,9.7
49,175,1,high,A3,24.5,9.7
49,170,0,high,A3,24.5,9.7
49,187,0,high,A3,24.5,9.7
49,182,0,high,A3,24.5,9.7
49,183,0,high,A3,24.5,9.7
49,200,0,high,A3,24.5,9.7
49,180,0,high,A3,24.5,9.7
49,186,0,high,A3,24.5,9.7
49,195,0,high,A3,24.5,9.7
49,188,0,high,A3,24.5,9.7
49,185,0,high,A3,24.5,9.7
49,250,0,high,A3,24.5,9.7
49,230,0,high,A3,24.5,9.7
49,160,0,high,A3,24.5,9.7
49,190,2,high,A3,24.5,9.7
50,186,3,high,A3,24.5,8.868
50,250,0,high,A3,24.5,8.868
50,160,3,high,A3,24.5,8.868
50,188,0,high,A3,24.5,8.868
50,140,3,high,A3,24.5,8.868
50,170,3,high,A3,24.5,8.868
50,195,3,high,A3,24.5,8.868
50,183,3,high,A3,24.5,8.868
50,180,3,high,A3,24.5,8.868
50,210,3,high,A3,24.5,8.868
50,230,3,high,A3,24.5,8.868
50,187,3,high,A3,24.5,8.868
50,182,3,high,A3,24.5,8.868
50,184,3,high,A3,24.5,8.868
50,190,3,high,A3,24.5,8.868
50,200,1,high,A3,24.5,8.868
50,175,3,high,A3,24.5,8.868
50,185,3,high,A3,24.5,8.868
51,230,2,high,A3,24.5,9.376
51,140,0,high,A3,24.5,9.376
51,180,0,high,A3,24.5,9.376
51,210,3,high,A3,24.5,9.376
51,200,2,high,A3,24.5,9.376
51,185,0,high,A3,24.5,9.376
51,188,2,high,A3,24.5,9.376
51,190,3,high,A3,24.5,9.376
51,184,0,high,A3,24.5,9.376
51,183,1,high,A3,24.5,9.376
51,160,0,high,A3,24.5,9.376
51,195,3,high,A3,24.5,9.376
51,182,2,high,A3,24.5,9.376
51,175,0,high,A3,24.5,9.376
51,186,3,high,A3,24.5,9.376
51,250,0,high,A3,24.5,9.376
51,187,0,high,A3,24.5,9.376
51,170,1,high,A3,24.5,9.376
52,187,0,high,A3,24.5,8.346
52,230,1,high,A3,24.5,8.346
52,250,3,high,A3,24.5,8.346
52,185,3,high,A3,24.5,8.346
52,188,3,high,A3,24.5,8.346
52,140,3,high,A3,24.5,8.346
52,186,2,high,A3,24.5,8.346
52,182,3,high,A3,24.5,8.346
52,200,3,high,A3,24.5,8.346
52,183,3,high,A3,24.5,8.346
52,190,3,high,A3,24.5,8.346
52,184,2,high,A3,24.5,8.346
52,175,1,high,A3,24.5,8.346
52,160,3,high,A3,24.5,8.346
52,170,2,high,A3,24.5,8.346
52,210,3,high,A3,24.5,8.346
52,195,3,high,A3,24.5,8.346
52,180,3,high,A3,24.5,8.346
53,180,2,low,R1,24.5,8.406
53,230,0,low,R1,24.5,8.406
53,183,0,low,R1,24.5,8.406
53,195,0,low,R1,24.5,8.406
53,184,3,low,R1,24.5,8.406
53,187,1,low,R1,24.5,8.406
53,190,1,low,R1,24.5,8.406
53,182,0,low,R1,24.5,8.406
53,185,0,low,R1,24.5,8.406
53,170,0,low,R1,24.5,8.406
53,140,0,low,R1,24.5,8.406
53,186,2,low,R1,24.5,8.406
53,250,1,low,R1,24.5,8.406
53,200,0,low,R1,24.5,8.406
53,160,1,low,R1,24.5,8.406
53,175,1,low,R1,24.5,8.406
53,210,2,low,R1,24.5,8.406
53,188,0,low,R1,24.5,8.406
54,180,3,high,A1,25,7.6
54,250,2,high,A1,25,7.6
54,230,0,high,A1,25,7.6
54,160,0,high,A1,25,7.6
54,175,3,high,A1,25,7.6
54,188,0,high,A1,25,7.6
54,186,0,high,A1,25,7.6
54,183,1,high,A1,25,7.6
54,182,0,high,A1,25,7.6
54,195,1,high,A1,25,7.6
54,170,0,high,A1,25,7.6
54,190,1,high,A1,25,7.6
54,184,0,high,A1,25,7.6
54,200,2,high,A1,25,7.6
54,187,2,high,A1,25,7.6
54,140,3,high,A1,25,7.6
54,185,3,high,A1,25,7.6
54,210,0,high,A1,25,7.6
55,195,2,high,A1,25,9.302
55,200,2,high,A1,25,9.302
55,170,3,high,A1,25,9.302
55,140,3,high,A1,25,9.302
55,188,2,high,A1,25,9.302
55,190,3,high,A1,25,9.302
55,175,3,high,A1,25,9.302
55,184,1,high,A1,25,9.302
55,250,2,high,A1,25,9.302
55,186,2,high,A1,25,9.302
55,180,0,high,A1,25,9.302
55,185,2,high,A1,25,9.302
55,182,2,high,A1,25,9.302
55,187,3,high,A1,25,9.302
55,230,3,high,A1,25,9.302
55,183,0,high,A1,25,9.302
55,210,1,high,A1,25,9.302
55,160,3,high,A1,25,9.302
56,180,2,high,A1,24.5,10.712
56,187,0,high,A1,24.5,10.712
56,195,1,high,A1,24.5,10.712
56,210,0,high,A1,24.5,10.712
56,185,0,high,A1,24.5,10.712
56,188,1,high,A1,24.5,10.712
56,175,0,high,A1,24.5,10.712
56,184,0,high,A1,24.5,10.712
56,183,0,high,A1,24.5,10.712
56,190,0,high,A1,24.5,10.712
56,250,0,high,A1,24.5,10.712
56,170,0,high,A1,24.5,10.712
56,230,0,high,A1,24.5,10.712
56,200,0,high,A1,24.5,10.712
56,182,0,high,A1,24.5,10.712
56,140,0,high,A1,24.5,10.712
56,160,0,high,A1,24.5,10.712
56,186,0,high,A1,24.5,10.712
57,187,3,high,A1,25,9.038
57,200,3,high,A1,25,9.038
57,210,3,high,A1,25,9.038
57,160,3,high,A1,25,9.038
57,170,3,high,A1,25,9.038
57,195,2,high,A1,25,9.038
57,182,2,high,A1,25,9.038
57,185,0,high,A1,25,9.038
57,175,0,high,A1,25,9.038
57,180,1,high,A1,25,9.038
57,250,3,high,A1,25,9.038
57,186,3,high,A1,25,9.038
57,230,3,high,A1,25,9.038
57,140,3,high,A1,25,9.038
57,190,3,high,A1,25,9.038
57,183,3,high,A1,25,9.038
57,184,3,high,A1,25,9.038
57,188,3,high,A1,25,9.038
58,210,2,high,A1,25,8.864
58,186,2,high,A1,25,8.864
58,200,2,high,A1,25,8.864
58,230,2,high,A1,25,8.864
58,190,3,high,A1,25,8.864
58,180,3,high,A1,25,8.864
58,250,2,high,A1,25,8.864
58,140,3,high,A1,25,8.864
58,160,1,high,A1,25,8.864
58,185,3,high,A1,25,8.864
58,175,0,high,A1,25,8.864
58,187,3,high,A1,25,8.864
58,183,0,high,A1,25,8.864
58,182,3,high,A1,25,8.864
58,170,1,high,A1,25,8.864
58,184,2,high,A1,25,8.864
58,188,3,high,A1,25,8.864
58,195,1,high,A1,25,8.864
59,170,0,high,A1,25,8.41
59,230,0,high,A1,25,8.41
59,186,1,high,A1,25,8.41
59,160,0,high,A1,25,8.41
59,188,0,high,A1,25,8.41
59,183,0,high,A1,25,8.41
59,184,0,high,A1,25,8.41
59,182,0,high,A1,25,8.41
59,190,0,high,A1,25,8.41
59,175,0,high,A1,25,8.41
59,140,1,high,A1,25,8.41
59,200,0,high,A1,25,8.41
59,250,0,high,A1,25,8.41
59,195,0,high,A1,25,8.41
59,210,2,high,A1,25,8.41
59,185,1,high,A1,25,8.41
59,180,0,high,A1,25,8.41
59,187,0,high,A1,25,8.41
60,195,0,med,M2,24.5,9.298
60,184,2,med,M2,24.5,9.298
60,140,0,med,M2,24.5,9.298
60,185,0,med,M2,24.5,9.298
60,210,0,med,M2,24.5,9.298
60,188,1,med,M2,24.5,9.298
60,186,0,med,M2,24.5,9.298
60,183,0,med,M2,24.5,9.298
60,160,0,med,M2,24.5,9.298
60,180,1,med,M2,24.5,9.298
60,230,0,med,M2,24.5,9.298
60,175,0,med,M2,24.5,9.298
60,250,0,med,M2,24.5,9.298
60,187,0,med,M2,24.5,9.298
60,170,2,med,M2,24.5,9.298
60,190,1,med,M2,24.5,9.298
60,182,0,med,M2,24.5,9.298
60,200,0,med,M2,24.5,9.298
61,230,0,med,M2,25,8.752
61,188,0,med,M2,25,8.752
61,210,0,med,M2,25,8.752
61,250,0,med,M2,25,8.752
61,160,0,med,M2,25,8.752
61,187,0,med,M2,25,8.752
61,200,0,med,M2,25,8.752
61,170,0,med,M2,25,8.752
61,185,0,med,M2,25,8.752
61,182,0,med,M2,25,8.752
61,195,0,med,M2,25,8.752
61,190,0,med,M2,25,8.752
61,140,0,med,M2,25,8.752
61,175,0,med,M2,25,8.752
61,180,0,med,M2,25,8.752
61,184,0,med,M2,25,8.752
61,186,0,med,M2,25,8.752
61,183,0,med,M2,25,8.752
62,184,3,med,M2,25,9.13
62,250,3,med,M2,25,9.13
62,185,1,med,M2,25,9.13
62,140,2,med,M2,25,9.13
62,160,0,med,M2,25,9.13
62,180,3,med,M2,25,9.13
62,183,3,med,M2,25,9.13
62,182,3,med,M2,25,9.13
62,188,1,med,M2,25,9.13
62,230,3,med,M2,25,9.13
62,195,3,med,M2,25,9.13
62,175,2,med,M2,25,9.13
62,190,2,med,M2,25,9.13
62,186,3,med,M2,25,9.13
62,170,3,med,M2,25,9.13
62,210,3,med,M2,25,9.13
62,200,2,med,M2,25,9.13
62,187,3,med,M2,25,9.13
63,186,2,med,M2,25,8.108
63,175,3,med,M2,25,8.108
63,250,2,med,M2,25,8.108
63,185,2,med,M2,25,8.108
63,230,2,med,M2,25,8.108
63,184,3,med,M2,25,8.108
63,187,3,med,M2,25,8.108
63,188,3,med,M2,25,8.108
63,180,3,med,M2,25,8.108
63,190,0,med,M2,25,8.108
63,200,0,med,M2,25,8.108
63,210,0,med,M2,25,8.108
63,183,3,med,M2,25,8.108
63,195,1,med,M2,25,8.108
63,140,3,med,M2,25,8.108
63,182,3,med,M2,25,8.108
63,160,3,med,M2,25,8.108
63,170,3,med,M2,25,8.108
64,175,3,med,M2,24.5,9.58
64,190,3,med,M2,24.5,9.58
64,210,3,med,M2,24.5,9.58
64,187,3,med,M2,24.5,9.58
64,182,3,med,M2,24.5,9.58
64,188,3,med,M2,24.5,9.58
64,186,3,med,M2,24.5,9.58
64,195,3,med,M2,24.5,9.58
64,183,3,med,M2,24.5,9.58
64,170,3,med,M2,24.5,9.58
64,250,3,med,M2,24.5,9.58
64,140,3,med,M2,24.5,9.58
64,230,3,med,M2,24.5,9.58
64,160,1,med,M2,24.5,9.58
64,185,3,med,M2,24.5,9.58
64,180,1,med,M2,24.5,9.58
64,184,0,med,M2,24.5,9.58
64,200,0,med,M2,24.5,9.58
65,183,2,med,M2,25,7.888
65,195,0,med,M2,25,7.888
65,186,2,med,M2,25,7.888
65,210,0,med,M2,25,7.888
65,190,0,med,M2,25,7.888
65,182,1,med,M2,25,7.888
65,188,1,med,M2,25,7.888
65,187,3,med,M2,25,7.888
65,184,2,med,M2,25,7.888
65,200,0,med,M2,25,7.888
65,175,0,med,M2,25,7.888
65,185,0,med,M2,25,7.888
65,180,1,med,M2,25,7.888
65,250,0,med,M2,25,7.888
65,170,0,med,M2,25,7.888
65,160,0,med,M2,25,7.888
65,230,0,med,M2,25,7.888
65,140,2,med,M2,25,7.888
66,185,1,med,M2,25,9.146
66,188,3,med,M2,25,9.146
66,182,1,med,M2,25,9.146
66,200,3,med,M2,25,9.146
66,186,2,med,M2,25,9.146
66,183,2,med,M2,25,9.146
66,180,0,med,M2,25,9.146
66,210,3,med,M2,25,9.146
66,190,0,med,M2,25,9.146
66,250,3,med,M2,25,9.146
66,230,3,med,M2,25,9.146
66,170,2,med,M2,25,9.146
66,184,1,med,M2,25,9.146
66,160,1,med,M2,25,9.146
66,187,2,med,M2,25,9.146
66,195,1,med,M2,25,9.146
66,140,0,med,M2,25,9.146
66,175,3,med,M2,25,9.146
67,210,3,med,M2,25,n/a
67,190,3,med,M2,25,n/a
67,200,0,med,M2,25,n/a
67,180,3,med,M2,25,n/a
67,183,3,med,M2,25,n/a
67,187,3,med,M2,25,n/a
67,140,2,med,M2,25,n/a
67,185,3,med,M2,25,n/a
67,160,3,med,M2,25,n/a
67,186,3,med,M2,25,n/a
67,182,3,med,M2,25,n/a
67,175,3,med,M2,25,n/a
67,184,3,med,M2,25,n/a
67,188,3,med,M2,25,n/a
67,195,3,med,M2,25,n/a
67,170,1,med,M2,25,n/a
67,250,0,med,M2,25,n/a
67,230,2,med,M2,25,n/a
68,230,0,med,M2,24.5,8.686
68,184,2,med,M2,24.5,8.686
68,160,1,med,M2,24.5,8.686
68,200,2,med,M2,24.5,8.686
68,186,0,med,M2,24.5,8.686
68,187,0,med,M2,24.5,8.686
68,185,1,med,M2,24.5,8.686
68,188,0,med,M2,24.5,8.686
68,175,0,med,M2,24.5,8.686
68,250,0,med,M2,24.5,8.686
68,195,0,med,M2,24.5,8.686
68,210,0,med,M2,24.5,8.686
68,190,0,med,M2,24.5,8.686
68,183,0,med,M2,24.5,8.686
68,182,0,med,M2,24.5,8.686
68,170,0,med,M2,24.5,8.686
68,140,0,med,M2,24.5,8.686
68,180,0,med,M2,24.5,8.686
69,140,2,med,M2,25,8.862
69,210,0,med,M2,25,8.862
69,183,1,med,M2,25,8.862
69,200,1,med,M2,25,8.862
69,182,0,med,M2,25,8.862
69,190,2,med,M2,25,8.862
69,187,1,med,M2,25,8.862
69,180,2,med,M2,25,8.862
69,160,2,med,M2,25,8.862
69,195,0,med,M2,25,8.862
69,188,3,med,M2,25,8.862
69,184,3,med,M2,25,8.862
69,185,1,med,M2,25,8.862
69,186,2,med,M2,25,8.862
69,250,3,med,M2,25,8.862
69,230,0,med,M2,25,8.862
69,175,0,med,M2,25,8.862
69,170,0,med,M2,25,8.862
70,187,3,med,M2,25,8.418
70,230,3,med,M2,25,8.418
70,185,3,med,M2,25,8.418
70,184,1,med,M2,25,8.418
70,190,3,med,M2,25,8.418
70,186,3,med,M2,25,8.418
70,200,3,med,M2,25,8.418
70,195,3,med,M2,25,8.418
70,188,3,med,M2,25,8.418
70,140,0,med,M2,25,8.418
70,182,3,med,M2,25,8.418
70,180,0,med,M2,25,8.418
70,160,2,med,M2,25,8.418
70,183,0,med,M2,25,8.418
70,175,3,med,M2,25,8.418
70,210,3,med,M2,25,8.418
70,250,2,med,M2,25,8.418
70,170,3,med,M2,25,8.418
71,182,3,med,L2,25,8.124
71,210,3,med,L2,25,8.124
71,187,3,med,L2,25,8.124
71,188,3,med,L2,25,8.124
71,186,0,med,L2,25,8.124
71,190,3,med,L2,25,8.124
71,230,3,med,L2,25,8.124
71,200,3,med,L2,25,8.124
71,180,0,med,L2,25,8.124
71,160,0,med,L2,25,8.124
71,184,3,med,L2,25,8.124
71,250,0,med,L2,25,8.124
71,185,3,med,L2,25,8.124
71,140,0,med,L2,25,8.124
71,175,0,med,L2,25,8.124
71,183,2,med,L2,25,8.124
71,170,0,med,L2,25,8.124
71,195,3,med,L2,25,8.124
72,190,3,med,L2,25,8.152
72,200,3,med,L2,25,8.152
72,184,3,med,L2,25,8.152
72,180,3,med,L2,25,8.152
72,140,0,med,L2,25,8.152
72,185,3,med,L2,25,8.152
72,187,3,med,L2,25,8.152
72,186,3,med,L2,25,8.152
72,230,3,med,L2,25,8.152
72,170,3,med,L2,25,8.152
72,182,3,med,L2,25,8.152
72,210,3,med,L2,25,8.152
72,183,3,med,L2,25,8.152
72,250,3,med,L2,25,8.152
72,195,3,med,L2,25,8.152
72,175,3,med,L2,25,8.152
72,160,0,med,L2,25,8.152
72,188,3,med,L2,25,8.152
73,185,3,med,L2,25,8.218
73,140,0,med,L2,25,8.218
73,183,3,med,L2,25,8.218
73,184,3,med,L2,25,8.218
73,180,3,med,L2,25,8.218
73,182,3,med,L2,25,8.218
73,160,0,med,L2,25,8.218
73,210,3,med,L2,25,8.218
73,175,3,med,L2,25,8.218
73,200,2,med,L2,25,8.218
73,187,1,med,L2,25,8.218
73,230,3,med,L2,25,8.218
73,190,2,med,L2,25,8.218
73,250,0,med,L2,25,8.218
73,186,3,med,L2,25,8.218
73,188,2,med,L2,25,8.218
73,195,3,med,L2,25,8.218
73,170,2,med,L2,25,8.218
74,190,3,med,L2,25.5,7.64
74,175,3,med,L2,25.5,7.64
74,250,0,med,L2,25.5,7.64
74,200,1,med,L2,25.5,7.64
74,170,0,med,L2,25.5,7.64
74,140,0,med,L2,25.5,7.64
74,187,1,med,L2,25.5,7.64
74,230,3,med,L2,25.5,7.64
74,186,3,med,L2,25.5,7.64
74,210,3,med,L2,25.5,7.64
74,180,3,med,L2,25.5,7.64
74,195,3,med,L2,25.5,7.64
74,160,2,med,L2,25.5,7.64
74,183,3,med,L2,25.5,7.64
74,188,3,med,L2,25.5,7.64
74,182,3,med,L2,25.5,7.64
74,184,3,med,L2,25.5,7.64
74,185,3,med,L2,25.5,7.64
75,190,0,med,L2,25,8.596
75,184,2,med,L2,25,8.596
75,187,3,med,L2,25,8.596
75,183,3,med,L2,25,8.596
75,188,3,med,L2,25,8.596
75,182,3,med,L2,25,8.596
75,186,3,med,L2,25,8.596
75,180,3,med,L2,25,8.596
75,175,3,med,L2,25,8.596
75,170,3,med,L2,25,8.596
75,230,1,med,L2,25,8.596
75,140,0,med,L2,25,8.596
75,200,2,med,L2,25,8.596
75,185,2,med,L2,25,8.596
75,160,0,med,L2,25,8.596
75,195,1,med,L2,25,8.596
75,210,0,med,L2,25,8.596
75,250,0,med,L2,25,8.596
76,160,0,med,L2,25.5,n/a
76,195,1,med,L2,25.5,n/a
76,170,0,med,L2,25.5,n/a
76,180,3,med,L2,25.5,n/a
76,200,3,med,L2,25.5,n/a
76,140,1,med,L2,25.5,n/a
76,183,2,med,L2,25.5,n/a
76,210,3,med,L2,25.5,n/a
76,230,2,med,L2,25.5,n/a
76,190,3,med,L2,25.5,n/a
76,185,3,med,L2,25.5,n/a
76,187,3,med,L2,25.5,n/a
76,186,2,med,L2,25.5,n/a
76,182,3,med,L2,25.5,n/a
76,184,3,med,L2,25.5,n/a
76,188,2,med,L2,25.5,n/a
76,175,1,med,L2,25.5,n/a
76,250,1,med,L2,25.5,n/a
77,183,2,med,L2,25,7.88
77,195,3,med,L2,25,7.88
77,140,0,med,L2,25,7.88
77,175,0,med,L2,25,7.88
77,182,2,med,L2,25,7.88
77,210,3,med,L2,25,7.88
77,184,1,med,L2,25,7.88
77,170,0,med,L2,25,7.88
77,190,3,med,L2,25,7.88
77,185,3,med,L2,25,7.88
77,250,0,med,L2,25,7.88
77,180,0,med,L2,25,7.88
77,186,3,med,L2,25,7.88
77,200,3,med,L2,25,7.88
77,230,0,med,L2,25,7.88
77,187,3,med,L2,25,7.88
77,188,0,med,L2,25,7.88
77,160,0,med,L2,25,7.88
78,195,3,med,L2,25.5,7.862
78,182,3,med,L2,25.5,7.862
78,175,1,med,L2,25.5,7.862
78,160,0,med,L2,25.5,7.862
78,183,3,med,L2,25.5,7.862
78,188,3,med,L2,25.5,7.862
78,170,1,med,L2,25.5,7.862
78,180,3,med,L2,25.5,7.862
78,185,2,med,L2,25.5,7.862
78,190,3,med,L2,25.5,7.862
78,210,3,med,L2,25.5,7.862
78,186,3,med,L2,25.5,7.862
78,230,3,med,L2,25.5,7.862
78,200,3,med,L2,25.5,7.862
78,187,3,med,L2,25.5,7.862
78,250,3,med,L2,25.5,7.862
78,184,3,med,L2,25.5,7.862
78,140,0,med,L2,25.5,7.862
79,210,2,med,L2,25,7.88
79,180,3,med,L2,25,7.88
79,185,0,med,L2,25,7.88
79,230,0,med,L2,25,7.88
79,175,0,med,L2,25,7.88
79,170,0,med,L2,25,7.88
79,183,0,med,L2,25,7.88
79,187,0,med,L2,25,7.88
79,184,0,med,L2,25,7.88
79,140,0,med,L2,25,7.88
79,160,0,med,L2,25,7.88
79,182,1,med,L2,25,7.88
79,250,0,med,L2,25,7.88
79,200,2,med,L2,25,7.88
79,190,2,med,L2,25,7.88
79,188,2,med,L2,25,7.88
79,186,1,med,L2,25,7.88
79,195,2,med,L2,25,7.88
80,230,1,low,W1,25.5,7.162
80,195,3,low,W1,25.5,7.162
80,180,3,low,W1,25.5,7.162
80,190,3,low,W1,25.5,7.162
80,186,3,low,W1,25.5,7.162
80,183,3,low,W1,25.5,7.162
80,175,3,low,W1,25.5,7.162
80,170,3,low,W1,25.5,7.162
80,160,3,low,W1,25.5,7.162
80,182,3,low,W1,25.5,7.162
80,187,3,low,W1,25.5,7.162
80,140,1,low,W1,25.5,7.162
80,210,3,low,W1,25.5,7.162
80,188,3,low,W1,25.5,7.162
80,185,3,low,W1,25.5,7.162
80,200,3,low,W1,25.5,7.162
80,250,3,low,W1,25.5,7.162
80,184,3,low,W1,25.5,7.162
81,170,0,high,D3,25,9.054
81,184,0,high,D3,25,9.054
81,185,0,high,D3,25,9.054
81,188,3,high,D3,25,9.054
81,160,3,high,D3,25,9.054
81,183,1,high,D3,25,9.054
81,182,2,high,D3,25,9.054
81,210,0,high,D3,25,9.054
81,200,0,high,D3,25,9.054
81,250,3,high,D3,25,9.054
81,190,3,high,D3,25,9.054
81,230,0,high,D3,25,9.054
81,195,1,high,D3,25,9.054
81,187,2,high,D3,25,9.054
81,186,2,high,D3,25,9.054
81,175,2,high,D3,25,9.054
81,140,0,high,D3,25,9.054
81,180,3,high,D3,25,9.054
82,140,0,high,D3,24.5,9.638
82,175,1,high,D3,24.5,9.638
82,230,2,high,D3,24.5,9.638
82,190,3,high,D3,24.5,9.638
82,185,0,high,D3,24.5,9.638
82,188,1,high,D3,24.5,9.638
82,210,1,high,D3,24.5,9.638
82,184,3,high,D3,24.5,9.638
82,195,2,high,D3,24.5,9.638
82,186,0,high,D3,24.5,9.638
82,250,3,high,D3,24.5,9.638
82,170,2,high,D3,24.5,9.638
82,200,2,high,D3,24.5,9.638
82,180,3,high,D3,24.5,9.638
82,182,3,high,D3,24.5,9.638
82,183,3,high,D3,24.5,9.638
82,160,0,high,D3,24.5,9.638
82,187,3,high,D3,24.5,9.638
83,187,0,high,D3,24.5,9.35
83,184,3,high,D3,24.5,9.35
83,185,1,high,D3,24.5,9.35
83,250,3,high,D3,24.5,9.35
83,190,3,high,D3,24.5,9.35
83,170,3,high,D3,24.5,9.35
83,140,2,high,D3,24.5,9.35
83,210,3,high,D3,24.5,9.35
83,230,3,high,D3,24.5,9.35
83,186,3,high,D3,24.5,9.35
83,188,0,high,D3,24.5,9.35
83,160,2,high,D3,24.5,9.35
83,195,2,high,D3,24.5,9.35
83,175,3,high,D3,24.5,9.35
83,182,3,high,D3,24.5,9.35
83,183,3,high,D3,24.5,9.35
83,200,1,high,D3,24.5,9.35
83,180,0,high,D3,24.5,9.35
84,140,0,high,A3,25,7.814
84,210,0,high,A3,25,7.814
84,160,0,high,A3,25,7.814
84,180,1,high,A3,25,7.814
84,186,1,high,A3,25,7.814
84,185,1,high,A3,25,7.814
84,183,1,high,A3,25,7.814
84,175,0,high,A3,25,7.814
84,187,1,high,A3,25,7.814
84,250,3,high,A3,25,7.814
84,200,0,high,A3,25,7.814
84,190,1,high,A3,25,7.814
84,188,2,high,A3,25,7.814
84,184,1,high,A3,25,7.814
84,182,2,high,A3,25,7.814
84,195,3,high,A3,25,7.814
84,230,0,high,A3,25,7.814
84,170,2,high,A3,25,7.814
85,187,3,high,A3,24.5,9.912
85,230,3,high,A3,24.5,9.912
85,188,1,high,A3,24.5,9.912
85,190,0,high,A3,24.5,9.912
85,160,3,high,A3,24.5,9.912
85,195,3,high,A3,24.5,9.912
85,250,0,high,A3,24.5,9.912
85,185,2,high,A3,24.5,9.912
85,184,1,high,A3,24.5,9.912
85,183,3,high,A3,24.5,9.912
85,210,3,high,A3,24.5,9.912
85,175,1,high,A3,24.5,9.912
85,140,2,high,A3,24.5,9.912
85,182,3,high,A3,24.5,9.912
85,180,3,high,A3,24.5,9.912
85,186,3,high,A3,24.5,9.912
85,200,1,high,A3,24.5,9.912
85,170,0,high,A3,24.5,9.912
86,200,0,high,A3,25,9.948
86,175,3,high,A3,25,9.948
86,170,1,high,A3,25,9.948
86,185,3,high,A3,25,9.948
86,187,3,high,A3,25,9.948
86,190,3,high,A3,25,9.948
86,140,3,high,A3,25,9.948
86,182,3,high,A3,25,9.948
86,195,3,high,A3,25,9.948
86,183,3,high,A3,25,9.948
86,188,3,high,A3,25,9.948
86,160,3,high,A3,25,9.948
86,250,3,high,A3,25,9.948
86,184,3,high,A3,25,9.948
86,230,3,high,A3,25,9.948
86,186,1,high,A3,25,9.948
86,210,3,high,A3,25,9.948
86,180,3,high,A3,25,9.948
87,184,3,high,A3,24.5,8.976
87,140,3,high,A3,24.5,8.976
87,188,3,high,A3,24.5,8.976
87,210,3,high,A3,24.5,8.976
87,186,2,high,A3,24.5,8.976
87,185,3,high,A3,24.5,8.976
87,170,3,high,A3,24.5,8.976
87,183,3,high,A3,24.5,8.976
87,187,3,high,A3,24.5,8.976
87,180,3,high,A3,24.5,8.976
87,230,3,high,A3,24.5,8.976
87,190,3,high,A3,24.5,8.976
87,200,0,high,A3,24.5,8.976
87,160,3,high,A3,24.5,8.976
87,250,3,high,A3,24.5,8.976
87,182,3,high,A3,24.5,8.976
87,195,3,high,A3,24.5,8.976
87,175,2,high,A3,24.5,8.976
88,180,3,high,A3,24.5,8.936
88,175,1,high,A3,24.5,8.936
88,140,3,high,A3,24.5,8.936
